timestamp,ph,turbidez_ntu,oxigenio_dissolvido,temperatura_c,bateria_v,label_classificacao
2025-01-17 13:00:00,7.0,24.63,6.67,26.89,12.99,0
2025-01-17 14:00:00,6.78,27.72,7.17,27.33,12.8,0
2025-01-17 15:00:00,6.99,70.63,6.37,29.9,13.44,0
2025-01-17 16:00:00,6.56,63.78,7.45,27.49,13.46,0
2025-01-17 17:00:00,6.71,9.28,6.52,27.46,13.36,0
2025-01-17 18:00:00,6.8,23.98,6.07,28.2,12.86,0
2025-01-17 19:00:00,6.81,2.98,6.92,29.64,11.77,0
2025-01-17 20:00:00,6.73,29.81,6.44,27.94,11.67,0
2025-01-17 21:00:00,6.89,34.67,7.03,27.16,11.84,0
2025-01-17 22:00:00,6.64,1.67,6.71,28.87,11.92,0
2025-01-17 23:00:00,6.78,16.38,6.34,29.22,11.76,0
2025-01-18 00:00:00,6.82,27.96,7.26,29.72,11.67,0
2025-01-18 01:00:00,6.88,21.62,6.25,27.95,11.98,0
2025-01-18 02:00:00,6.91,5.38,5.42,28.71,11.76,0
2025-01-18 03:00:00,6.63,5.98,6.94,29.19,11.74,0
2025-01-18 04:00:00,6.57,14.94,6.67,28.27,11.76,0
2025-01-18 05:00:00,6.99,11.77,7.14,29.98,11.74,0
2025-01-18 06:00:00,6.85,12.7,6.06,28.98,13.31,0
2025-01-18 07:00:00,6.69,4.66,6.38,30.82,12.9,0
2025-01-18 08:00:00,7.03,17.08,6.32,29.38,12.99,0
2025-01-18 09:00:00,6.82,47.23,6.97,25.11,13.3,0
2025-01-18 10:00:00,6.98,5.61,6.83,27.4,12.81,0
2025-01-18 11:00:00,6.81,13.99,6.61,25.57,13.31,0
2025-01-18 12:00:00,7.11,25.84,6.61,27.04,13.33,0
2025-01-18 13:00:00,7.06,3.57,5.92,27.44,12.99,0
2025-01-18 14:00:00,6.76,17.21,6.88,29.3,13.28,0
2025-01-18 15:00:00,6.95,33.96,6.89,27.34,13.23,0
2025-01-18 16:00:00,6.9,6.85,7.65,30.09,13.01,0
2025-01-18 17:00:00,7.01,18.48,6.74,27.0,13.17,0
2025-01-18 18:00:00,6.66,32.31,6.82,27.57,13.53,0
2025-01-18 19:00:00,6.9,68.3,6.74,26.14,11.83,0
2025-01-18 20:00:00,6.96,17.78,6.15,30.17,11.75,0
2025-01-18 21:00:00,6.54,9.05,7.12,30.37,11.99,0
2025-01-18 22:00:00,6.62,9.11,6.47,27.8,11.97,0
2025-01-18 23:00:00,6.49,4.38,6.4,25.78,11.97,0
2025-01-19 00:00:00,6.76,49.77,6.43,27.69,11.69,0
2025-01-19 01:00:00,6.91,30.98,6.47,28.35,11.86,0
2025-01-19 02:00:00,7.03,5.97,6.26,27.05,11.91,0
2025-01-19 03:00:00,6.81,8.6,6.61,31.53,11.7,0
2025-01-19 04:00:00,7.04,17.56,6.45,30.74,11.93,0
2025-01-19 05:00:00,6.59,33.79,6.41,25.38,11.9,0
2025-01-19 06:00:00,6.54,24.02,6.74,26.27,13.14,0
2025-01-19 07:00:00,6.79,22.39,6.54,28.69,13.07,0
2025-01-19 08:00:00,6.86,19.41,6.22,26.39,13.27,0
2025-01-19 09:00:00,6.8,6.29,6.12,28.27,13.07,0
2025-01-19 10:00:00,6.49,17.74,6.55,28.02,13.11,0
2025-01-19 11:00:00,6.79,16.16,6.13,27.94,13.49,0
2025-01-19 12:00:00,6.6,4.32,6.09,29.53,13.51,0
2025-01-19 13:00:00,6.9,48.95,6.1,30.71,13.46,0
2025-01-19 14:00:00,6.85,10.16,6.63,28.59,13.49,0
2025-01-19 15:00:00,6.66,4.44,7.1,26.18,13.26,0
2025-01-19 16:00:00,6.72,11.65,6.67,28.22,13.32,0
2025-01-19 17:00:00,5.69,66.79,6.94,27.12,13.25,1
2025-01-19 18:00:00,5.82,99.31,6.47,30.99,13.43,1
2025-01-19 19:00:00,5.86,112.0,6.57,29.04,11.78,1
2025-01-19 20:00:00,5.54,66.63,7.33,28.6,11.96,1
2025-01-19 21:00:00,5.88,158.59,6.91,28.97,11.68,1
2025-01-19 22:00:00,5.74,96.59,6.97,27.94,11.7,1
2025-01-19 23:00:00,6.14,98.04,6.37,29.88,11.67,1
2025-01-20 00:00:00,6.21,155.27,6.5,27.14,11.92,1
2025-01-20 01:00:00,5.58,101.45,6.7,29.44,11.89,1
2025-01-20 02:00:00,6.05,143.72,6.2,30.39,11.88,1
2025-01-20 03:00:00,5.87,141.38,5.32,26.78,11.8,1
2025-01-20 04:00:00,6.49,138.77,6.7,28.51,11.95,1
2025-01-20 05:00:00,6.17,162.09,6.98,28.62,11.85,1
2025-01-20 06:00:00,5.65,70.8,6.53,26.39,12.95,1
2025-01-20 07:00:00,6.15,73.1,6.2,25.95,13.01,1
2025-01-20 08:00:00,5.97,94.76,6.33,26.63,13.37,1
2025-01-20 09:00:00,6.16,120.29,5.49,27.92,13.48,1
2025-01-20 10:00:00,5.92,107.95,6.33,28.63,12.82,1
2025-01-20 11:00:00,5.9,97.25,5.94,27.45,13.25,1
2025-01-20 12:00:00,5.97,122.23,6.15,30.9,12.83,1
2025-01-20 13:00:00,5.66,94.28,5.92,29.54,12.87,1
2025-01-20 14:00:00,6.09,104.5,5.86,28.68,13.36,1
2025-01-20 15:00:00,5.47,98.98,6.0,27.35,13.39,1
2025-01-20 16:00:00,5.56,86.4,6.82,28.1,13.45,1
2025-01-20 17:00:00,7.01,10.97,6.25,29.65,13.18,0
2025-01-20 18:00:00,7.05,14.8,5.95,29.38,13.49,0
2025-01-20 19:00:00,6.76,8.6,6.88,29.36,11.93,0
2025-01-20 20:00:00,6.89,5.93,6.56,27.54,11.9,0
2025-01-20 21:00:00,6.85,11.87,5.32,27.22,11.95,0
2025-01-20 22:00:00,7.26,6.84,7.0,25.86,11.68,0
2025-01-20 23:00:00,6.97,4.88,6.54,28.79,11.91,0
2025-01-21 00:00:00,6.78,2.36,6.89,25.72,11.94,0
2025-01-21 01:00:00,6.66,19.65,6.39,27.98,11.75,0
2025-01-21 02:00:00,6.56,11.54,7.3,27.37,11.97,0
2025-01-21 03:00:00,6.83,34.03,6.31,28.33,11.98,0
2025-01-21 04:00:00,6.69,12.34,5.18,29.75,11.96,0
2025-01-21 05:00:00,6.59,19.58,6.06,30.03,12.0,0
2025-01-21 06:00:00,6.7,9.74,6.75,29.05,13.36,0
2025-01-21 07:00:00,6.64,16.14,6.58,26.85,13.25,0
2025-01-21 08:00:00,7.05,2.39,6.44,27.97,12.97,0
2025-01-21 09:00:00,6.93,11.72,6.01,26.69,12.99,0
2025-01-21 10:00:00,6.8,7.95,6.51,27.02,13.45,0
2025-01-21 11:00:00,7.02,31.7,6.49,28.72,13.2,0
2025-01-21 12:00:00,6.81,18.67,6.49,26.54,13.36,0
2025-01-21 13:00:00,6.67,28.73,6.77,27.32,13.16,0
2025-01-21 14:00:00,7.03,36.57,6.59,26.4,12.99,0
2025-01-21 15:00:00,6.88,10.95,6.37,28.99,13.58,0
2025-01-21 16:00:00,6.64,18.09,6.0,27.46,13.25,0
2025-01-21 17:00:00,6.77,6.26,7.18,24.68,12.9,0
2025-01-21 18:00:00,6.67,21.77,7.49,30.45,13.12,0
2025-01-21 19:00:00,6.59,24.06,7.37,29.52,11.87,0
2025-01-21 20:00:00,6.94,20.71,6.85,24.98,11.91,0
2025-01-21 21:00:00,7.09,10.94,5.66,29.1,11.63,0
2025-01-21 22:00:00,6.59,51.96,5.6,30.28,11.65,0
2025-01-21 23:00:00,6.88,16.84,6.23,27.72,11.92,0
2025-01-22 00:00:00,6.7,6.3,6.47,28.22,11.86,0
2025-01-22 01:00:00,6.73,25.68,6.45,27.52,11.7,0
2025-01-22 02:00:00,6.71,32.34,6.6,28.78,11.92,0
2025-01-22 03:00:00,6.67,6.41,5.8,29.55,11.76,0
2025-01-22 04:00:00,6.81,13.56,7.3,26.21,11.72,0
2025-01-22 05:00:00,6.68,4.35,7.25,26.94,11.74,0
2025-01-22 06:00:00,6.84,37.51,5.84,28.15,13.37,0
2025-01-22 07:00:00,6.79,15.38,5.57,28.47,13.37,0
2025-01-22 08:00:00,6.76,7.99,6.46,28.61,13.57,0
2025-01-22 09:00:00,6.66,32.63,7.13,27.71,13.08,0
2025-01-22 10:00:00,6.71,16.5,6.48,26.68,13.5,0
2025-01-22 11:00:00,6.91,29.64,6.63,29.48,12.82,0
2025-01-22 12:00:00,6.88,22.76,6.28,26.17,13.03,0
2025-01-22 13:00:00,6.65,7.05,6.57,27.26,12.84,0
2025-01-22 14:00:00,6.81,10.64,6.97,28.03,13.32,0
2025-01-22 15:00:00,6.91,8.18,6.71,28.73,12.88,0
2025-01-22 16:00:00,6.55,5.9,6.79,27.56,13.48,0
2025-01-22 17:00:00,6.88,3.25,5.67,29.13,13.32,0
2025-01-22 18:00:00,6.7,58.79,7.57,29.88,12.82,0
2025-01-22 19:00:00,6.89,20.44,5.67,27.07,11.71,0
2025-01-22 20:00:00,6.69,22.66,6.58,28.59,11.66,0
2025-01-22 21:00:00,6.53,35.12,6.42,28.37,11.74,0
2025-01-22 22:00:00,6.56,10.55,6.45,27.49,11.99,0
2025-01-22 23:00:00,6.81,4.69,6.93,25.14,11.66,0
2025-01-23 00:00:00,6.84,27.87,6.15,28.53,11.71,0
2025-01-23 01:00:00,6.66,5.48,6.28,28.7,11.85,0
2025-01-23 02:00:00,6.9,27.42,5.93,29.63,11.87,0
2025-01-23 03:00:00,6.55,3.98,7.06,27.5,11.81,0
2025-01-23 04:00:00,6.79,5.1,6.63,27.0,11.65,0
2025-01-23 05:00:00,6.62,9.68,6.82,26.63,11.9,0
2025-01-23 06:00:00,6.7,26.7,6.91,23.5,12.88,0
2025-01-23 07:00:00,6.81,47.52,7.5,27.39,13.49,0
2025-01-23 08:00:00,6.67,22.63,7.41,32.15,12.82,0
2025-01-23 09:00:00,6.74,10.01,6.66,29.91,13.53,0
2025-01-23 10:00:00,6.95,31.4,6.58,26.51,13.04,0
2025-01-23 11:00:00,6.71,3.85,6.23,27.23,13.21,0
2025-01-23 12:00:00,6.93,7.4,6.87,27.22,12.91,0
2025-01-23 13:00:00,6.63,17.72,6.85,30.1,13.52,0
2025-01-23 14:00:00,6.88,28.51,6.14,31.34,13.4,0
2025-01-23 15:00:00,7.02,14.12,6.86,28.13,13.54,0
2025-01-23 16:00:00,6.43,12.95,7.0,28.4,13.35,0
2025-01-23 17:00:00,6.68,13.56,5.94,28.78,12.95,0
2025-01-23 18:00:00,6.89,34.9,6.59,27.98,13.05,0
2025-01-23 19:00:00,6.77,8.66,6.47,28.42,11.81,0
2025-01-23 20:00:00,6.86,6.96,6.5,28.07,11.76,0
2025-01-23 21:00:00,6.71,13.39,6.02,28.72,11.63,0
2025-01-23 22:00:00,6.81,38.21,5.59,25.0,11.85,0
2025-01-23 23:00:00,6.78,9.55,6.12,27.28,11.72,0
2025-01-24 00:00:00,6.98,13.53,6.05,26.22,11.62,0
2025-01-24 01:00:00,6.84,3.79,6.68,29.04,11.94,0
2025-01-24 02:00:00,6.85,13.98,6.68,26.82,11.65,0
2025-01-24 03:00:00,6.74,19.72,6.66,25.65,11.83,0
2025-01-24 04:00:00,6.73,5.49,5.8,25.32,11.71,0
2025-01-24 05:00:00,6.74,34.95,5.94,28.67,11.88,0
2025-01-24 06:00:00,6.86,19.53,6.19,26.61,13.07,0
2025-01-24 07:00:00,6.74,10.84,6.51,27.79,12.82,0
2025-01-24 08:00:00,6.84,19.64,6.33,30.37,13.58,0
2025-01-24 09:00:00,7.11,23.59,6.66,28.56,13.45,0
2025-01-24 10:00:00,6.93,2.76,6.99,27.23,12.88,0
2025-01-24 11:00:00,6.75,20.2,6.0,26.24,13.6,0
2025-01-24 12:00:00,6.98,37.31,6.02,28.65,13.28,0
2025-01-24 13:00:00,6.74,8.56,6.57,27.81,13.48,0
2025-01-24 14:00:00,6.49,11.03,6.46,28.87,12.85,0
2025-01-24 15:00:00,6.65,12.57,6.87,24.42,13.11,0
2025-01-24 16:00:00,6.52,28.73,6.5,29.71,13.34,0
2025-01-24 17:00:00,6.75,6.43,7.37,25.43,12.89,0
2025-01-24 18:00:00,6.8,22.82,5.71,27.27,13.19,0
2025-01-24 19:00:00,7.05,12.76,6.92,30.08,11.82,0
2025-01-24 20:00:00,6.85,48.99,6.6,24.65,11.91,0
2025-01-24 21:00:00,6.77,13.36,5.8,27.87,11.88,0
2025-01-24 22:00:00,6.92,1.34,5.47,27.59,11.61,0
2025-01-24 23:00:00,6.47,25.91,5.94,27.96,11.88,0
2025-01-25 00:00:00,6.84,22.0,7.1,28.53,11.91,0
2025-01-25 01:00:00,6.92,18.92,7.05,28.02,11.79,0
2025-01-25 02:00:00,6.58,36.62,6.44,25.99,11.73,0
2025-01-25 03:00:00,6.97,3.23,6.32,28.15,11.71,0
2025-01-25 04:00:00,6.85,7.5,6.07,27.97,11.7,0
2025-01-25 05:00:00,6.74,16.08,6.41,27.91,11.99,0
2025-01-25 06:00:00,6.89,18.18,6.26,31.13,13.12,0
2025-01-25 07:00:00,7.14,14.33,7.35,30.01,13.42,0
2025-01-25 08:00:00,6.83,3.85,5.88,30.74,13.52,0
2025-01-25 09:00:00,6.84,11.12,6.7,28.52,13.28,0
2025-01-25 10:00:00,6.73,46.75,7.38,30.68,12.84,0
2025-01-25 11:00:00,6.67,6.14,6.89,26.72,13.12,0
2025-01-25 12:00:00,6.92,15.81,5.94,27.46,12.86,0
2025-01-25 13:00:00,6.67,22.88,5.73,27.13,13.4,0
2025-01-25 14:00:00,6.81,28.16,6.64,27.26,12.85,0
2025-01-25 15:00:00,6.73,25.83,6.58,28.06,12.95,0
2025-01-25 16:00:00,6.87,10.46,7.12,28.31,13.13,0
2025-01-25 17:00:00,6.85,7.47,6.77,28.65,13.17,0
2025-01-25 18:00:00,6.96,49.24,6.26,30.62,13.13,0
2025-01-25 19:00:00,6.72,30.08,6.22,25.71,11.81,0
2025-01-25 20:00:00,6.76,16.97,5.85,26.19,11.71,0
2025-01-25 21:00:00,6.65,40.9,6.56,24.34,11.85,0
2025-01-25 22:00:00,6.73,4.71,5.8,26.74,11.78,0
2025-01-25 23:00:00,6.86,1.4,6.95,27.33,11.88,0
2025-01-26 00:00:00,6.91,18.03,6.79,26.95,11.86,0
2025-01-26 01:00:00,6.66,18.67,6.78,26.29,11.75,0
2025-01-26 02:00:00,6.93,4.28,5.84,28.13,11.8,0
2025-01-26 03:00:00,7.0,29.33,6.43,27.42,11.71,0
2025-01-26 04:00:00,6.86,2.23,6.31,26.67,11.78,0
2025-01-26 05:00:00,7.08,21.02,6.55,28.23,11.68,0
2025-01-26 06:00:00,6.68,24.56,6.76,27.14,13.15,0
2025-01-26 07:00:00,6.61,17.87,6.24,29.73,13.19,0
2025-01-26 08:00:00,6.53,3.68,6.26,27.75,13.34,0
2025-01-26 09:00:00,7.02,36.36,6.84,27.48,12.98,0
2025-01-26 10:00:00,6.9,10.75,5.94,28.39,13.11,0
2025-01-26 11:00:00,6.79,10.78,6.13,24.99,13.3,0
2025-01-26 12:00:00,6.84,9.08,6.5,29.82,12.82,0
2025-01-26 13:00:00,6.63,26.45,6.95,29.18,13.15,0
2025-01-26 14:00:00,7.17,10.33,6.02,26.81,13.28,0
2025-01-26 15:00:00,6.82,5.61,7.39,26.3,13.57,0
2025-01-26 16:00:00,6.82,31.71,5.82,26.49,13.5,0
2025-01-26 17:00:00,6.91,15.52,7.28,25.89,13.02,0
2025-01-26 18:00:00,6.87,32.46,7.1,25.45,13.21,0
2025-01-26 19:00:00,6.83,16.41,5.78,25.84,11.98,0
2025-01-26 20:00:00,6.68,8.56,5.68,24.03,11.9,0
2025-01-26 21:00:00,6.87,2.65,6.86,27.45,11.69,0
2025-01-26 22:00:00,7.08,18.09,6.31,27.8,11.95,0
2025-01-26 23:00:00,7.0,12.6,6.0,29.92,11.9,0
2025-01-27 00:00:00,7.04,27.22,7.41,29.48,11.62,0
2025-01-27 01:00:00,6.72,9.94,5.9,26.9,11.67,0
2025-01-27 02:00:00,6.65,21.48,6.14,27.63,11.69,0
2025-01-27 03:00:00,6.78,15.9,6.2,29.65,11.65,0
2025-01-27 04:00:00,6.81,7.92,5.1,27.33,11.7,0
2025-01-27 05:00:00,6.96,10.61,6.55,28.26,11.95,0
2025-01-27 06:00:00,6.55,4.61,6.04,27.09,13.21,0
2025-01-27 07:00:00,7.03,51.5,6.91,28.06,13.16,0
2025-01-27 08:00:00,6.78,21.15,6.97,28.13,13.05,0
2025-01-27 09:00:00,6.74,4.3,6.62,27.48,13.47,0
2025-01-27 10:00:00,6.65,49.78,6.62,29.6,13.17,0
2025-01-27 11:00:00,6.55,6.06,6.58,26.7,12.85,0
2025-01-27 12:00:00,6.92,9.8,6.15,28.17,13.02,0
2025-01-27 13:00:00,6.81,13.33,6.19,30.68,12.98,0
2025-01-27 14:00:00,6.61,16.2,7.16,28.47,13.51,0
2025-01-27 15:00:00,6.61,26.72,6.87,26.81,13.32,0
2025-01-27 16:00:00,6.75,1.99,6.6,28.52,13.25,0
2025-01-27 17:00:00,7.05,16.39,6.8,31.65,13.21,0
2025-01-27 18:00:00,6.76,12.8,6.47,28.06,13.32,0
2025-01-27 19:00:00,6.57,18.33,6.59,29.19,11.7,0
2025-01-27 20:00:00,6.76,12.3,6.8,28.01,11.78,0
2025-01-27 21:00:00,6.76,11.01,5.46,28.41,11.62,0
2025-01-27 22:00:00,6.4,14.57,6.95,27.88,11.61,0
2025-01-27 23:00:00,6.79,47.98,6.92,26.47,11.6,0
2025-01-28 00:00:00,6.77,11.18,6.11,28.56,11.73,0
2025-01-28 01:00:00,6.9,35.26,7.12,26.17,11.63,0
2025-01-28 02:00:00,7.08,17.76,5.39,27.53,11.84,0
2025-01-28 03:00:00,6.97,17.15,6.68,30.87,11.66,0
2025-01-28 04:00:00,6.76,18.46,6.52,27.89,11.64,0
2025-01-28 05:00:00,6.63,22.83,6.35,26.62,11.64,0
2025-01-28 06:00:00,7.19,11.9,6.51,28.36,13.46,0
2025-01-28 07:00:00,6.81,33.64,6.79,27.17,13.13,0
2025-01-28 08:00:00,6.8,22.87,5.6,28.16,12.93,0
2025-01-28 09:00:00,6.8,5.03,7.0,26.24,13.07,0
2025-01-28 10:00:00,6.83,1.36,6.29,29.17,13.41,0
2025-01-28 11:00:00,6.78,47.02,7.01,28.19,12.99,0
2025-01-28 12:00:00,6.71,18.89,6.82,26.5,13.18,0
2025-01-28 13:00:00,6.72,4.43,6.28,28.54,13.25,0
2025-01-28 14:00:00,6.8,11.17,6.46,30.9,13.28,0
2025-01-28 15:00:00,6.72,30.07,6.49,26.81,13.55,0
2025-01-28 16:00:00,6.69,13.9,7.3,29.14,13.33,0
2025-01-28 17:00:00,6.82,14.9,5.93,28.63,13.43,0
2025-01-28 18:00:00,6.76,26.33,6.28,28.6,13.27,0
2025-01-28 19:00:00,7.03,20.24,5.71,29.35,11.67,0
2025-01-28 20:00:00,6.4,24.07,6.56,27.58,11.89,0
2025-01-28 21:00:00,6.96,26.13,6.19,28.23,11.92,0
2025-01-28 22:00:00,6.99,8.77,6.25,28.15,11.63,0
2025-01-28 23:00:00,6.49,9.5,7.24,26.72,11.72,0
2025-01-29 00:00:00,6.75,7.88,6.09,28.69,11.73,0
2025-01-29 01:00:00,6.74,9.95,6.42,27.46,11.81,0
2025-01-29 02:00:00,6.59,14.46,6.27,30.75,11.85,0
2025-01-29 03:00:00,6.68,15.29,6.3,27.24,11.78,0
2025-01-29 04:00:00,6.63,40.07,7.89,26.02,11.95,0
2025-01-29 05:00:00,7.06,19.53,5.63,29.68,11.82,0
2025-01-29 06:00:00,6.94,14.68,6.82,26.88,13.16,0
2025-01-29 07:00:00,6.99,6.42,7.71,26.18,13.23,0
2025-01-29 08:00:00,6.91,12.5,7.04,28.58,13.31,0
2025-01-29 09:00:00,6.63,49.37,6.52,30.0,13.57,0
2025-01-29 10:00:00,6.72,48.86,5.91,29.11,13.32,0
2025-01-29 11:00:00,6.87,12.38,7.15,27.14,13.51,0
2025-01-29 12:00:00,6.62,3.06,6.97,28.19,13.25,0
2025-01-29 13:00:00,6.91,11.09,5.74,27.57,13.3,0
2025-01-29 14:00:00,6.76,40.36,6.34,30.49,12.86,0
2025-01-29 15:00:00,6.74,14.54,5.9,27.34,12.91,0
2025-01-29 16:00:00,6.91,26.35,5.07,28.15,13.26,0
2025-01-29 17:00:00,6.87,15.86,5.89,28.25,13.12,0
2025-01-29 18:00:00,6.75,4.08,6.55,26.26,13.44,0
2025-01-29 19:00:00,6.97,16.29,6.79,27.71,11.78,0
2025-01-29 20:00:00,6.64,28.81,6.34,27.74,11.65,0
2025-01-29 21:00:00,6.89,9.83,7.19,30.07,11.61,0
2025-01-29 22:00:00,6.89,28.29,7.01,28.29,11.94,0
2025-01-29 23:00:00,6.75,17.08,6.44,27.43,11.84,0
2025-01-30 00:00:00,6.85,27.26,6.37,27.78,11.73,0
2025-01-30 01:00:00,6.61,20.45,6.69,27.9,11.88,0
2025-01-30 02:00:00,6.94,6.82,6.49,27.94,11.89,0
2025-01-30 03:00:00,6.77,12.61,5.79,29.39,11.67,0
2025-01-30 04:00:00,6.72,12.28,6.35,29.47,11.61,0
2025-01-30 05:00:00,6.96,9.44,6.83,26.51,11.69,0
2025-01-30 06:00:00,6.69,19.29,7.16,29.6,13.22,0
2025-01-30 07:00:00,6.59,55.2,6.98,29.13,13.15,0
2025-01-30 08:00:00,6.57,33.67,6.67,27.92,13.23,0
2025-01-30 09:00:00,6.89,36.74,7.23,25.79,13.17,0
2025-01-30 10:00:00,6.61,8.96,6.71,28.32,13.2,0
2025-01-30 11:00:00,7.06,37.15,6.46,27.47,12.96,0
2025-01-30 12:00:00,6.49,45.51,7.24,28.83,13.52,0
2025-01-30 13:00:00,7.05,8.71,6.86,28.97,13.4,0
2025-01-30 14:00:00,6.83,22.11,7.15,29.98,13.34,0
2025-01-30 15:00:00,6.79,22.53,5.91,26.41,13.56,0
2025-01-30 16:00:00,6.72,13.34,6.07,31.21,13.03,0
2025-01-30 17:00:00,6.86,18.17,6.09,29.34,12.86,0
2025-01-30 18:00:00,6.79,23.32,6.59,29.07,13.46,0
2025-01-30 19:00:00,6.97,14.06,7.41,30.87,11.6,0
2025-01-30 20:00:00,6.82,32.59,5.93,28.48,11.77,0
2025-01-30 21:00:00,6.82,5.05,6.95,29.55,11.98,0
2025-01-30 22:00:00,6.75,12.24,5.9,28.25,11.69,0
2025-01-30 23:00:00,6.79,26.71,7.56,29.26,11.97,0
2025-01-31 00:00:00,6.85,51.46,5.7,29.74,11.78,0
2025-01-31 01:00:00,6.54,33.99,6.87,29.59,11.89,0
2025-01-31 02:00:00,6.6,17.9,6.94,25.73,11.63,0
2025-01-31 03:00:00,6.91,14.59,6.81,27.38,11.82,0
2025-01-31 04:00:00,6.83,12.8,6.06,29.76,11.64,0
2025-01-31 05:00:00,6.77,12.86,5.97,28.75,11.88,0
2025-01-31 06:00:00,6.8,2.63,7.14,27.93,13.11,0
2025-01-31 07:00:00,6.85,50.08,7.02,28.76,13.56,0
2025-01-31 08:00:00,6.72,15.44,7.02,26.34,12.96,0
2025-01-31 09:00:00,6.68,8.24,7.08,29.18,13.26,0
2025-01-31 10:00:00,6.83,21.86,5.73,28.56,13.11,0
2025-01-31 11:00:00,6.65,8.82,5.72,28.13,13.42,0
2025-01-31 12:00:00,6.86,30.51,6.16,27.73,12.9,0
2025-01-31 13:00:00,6.54,8.47,6.26,28.35,13.15,0
2025-01-31 14:00:00,6.95,27.56,6.21,27.59,13.36,0
2025-01-31 15:00:00,6.87,12.65,6.64,27.51,13.13,0
2025-01-31 16:00:00,6.84,19.84,7.06,30.68,12.85,0
2025-01-31 17:00:00,6.95,29.02,6.35,25.62,13.36,0
2025-01-31 18:00:00,7.05,10.44,6.09,25.65,13.2,0
2025-01-31 19:00:00,6.95,28.54,6.91,29.17,12.0,0
2025-01-31 20:00:00,6.52,2.77,6.36,26.17,11.75,0
2025-01-31 21:00:00,6.61,43.22,6.55,24.99,11.63,0
2025-01-31 22:00:00,6.71,31.96,6.33,29.52,11.96,0
2025-01-31 23:00:00,6.8,15.03,6.67,29.89,11.76,0
2025-02-01 00:00:00,6.88,35.89,5.99,26.04,11.71,0
2025-02-01 01:00:00,6.69,33.41,6.86,25.31,11.97,0
2025-02-01 02:00:00,6.83,16.1,6.48,26.17,11.99,0
2025-02-01 03:00:00,6.69,15.97,6.12,26.95,11.81,0
2025-02-01 04:00:00,6.71,7.37,6.77,30.87,11.68,0
2025-02-01 05:00:00,6.59,16.76,6.12,27.36,11.94,0
2025-02-01 06:00:00,6.66,3.94,6.14,29.25,13.47,0
2025-02-01 07:00:00,6.6,27.33,5.9,29.08,13.33,0
2025-02-01 08:00:00,6.65,27.74,5.65,29.98,13.07,0
2025-02-01 09:00:00,6.96,2.82,6.77,27.06,13.21,0
2025-02-01 10:00:00,6.66,40.5,7.08,27.98,13.57,0
2025-02-01 11:00:00,7.19,9.68,6.27,27.67,12.97,0
2025-02-01 12:00:00,6.87,86.18,6.1,28.81,13.2,0
2025-02-01 13:00:00,6.83,19.09,5.59,29.82,13.3,0
2025-02-01 14:00:00,6.67,40.76,5.41,31.27,12.91,0
2025-02-01 15:00:00,6.91,7.16,6.86,27.41,12.83,0
2025-02-01 16:00:00,6.71,12.63,5.51,28.21,12.81,0
2025-02-01 17:00:00,6.82,10.39,5.93,29.3,13.06,0
2025-02-01 18:00:00,7.18,3.86,6.64,28.92,12.86,0
2025-02-01 19:00:00,6.79,5.07,6.54,30.57,11.68,0
2025-02-01 20:00:00,6.97,14.59,6.66,27.84,11.6,0
2025-02-01 21:00:00,6.69,21.33,6.5,27.4,11.98,0
2025-02-01 22:00:00,6.79,6.47,6.32,30.06,11.83,0
2025-02-01 23:00:00,7.07,12.02,5.93,28.45,11.99,0
2025-02-02 00:00:00,6.71,8.78,6.18,28.81,11.95,0
2025-02-02 01:00:00,7.07,15.35,6.36,27.89,11.87,0
2025-02-02 02:00:00,6.91,25.9,5.55,29.39,11.84,0
2025-02-02 03:00:00,6.72,17.43,6.11,26.7,11.62,0
2025-02-02 04:00:00,6.89,10.02,6.31,27.31,11.84,0
2025-02-02 05:00:00,6.95,32.66,6.16,24.03,11.8,0
2025-02-02 06:00:00,6.89,20.83,6.33,27.06,13.0,0
2025-02-02 07:00:00,6.56,17.82,6.83,29.4,12.8,0
2025-02-02 08:00:00,6.69,6.55,6.9,28.07,13.52,0
2025-02-02 09:00:00,6.76,30.35,7.26,26.61,12.87,0
2025-02-02 10:00:00,6.79,22.35,5.75,30.14,13.57,0
2025-02-02 11:00:00,6.89,23.19,6.29,28.21,12.9,0
2025-02-02 12:00:00,6.83,13.51,7.11,30.54,13.28,0
2025-02-02 13:00:00,6.6,11.67,5.63,29.29,13.6,0
2025-02-02 14:00:00,6.86,50.25,5.91,28.28,12.91,0
2025-02-02 15:00:00,6.89,11.53,6.19,30.75,13.14,0
2025-02-02 16:00:00,6.88,5.39,7.52,27.44,13.42,0
2025-02-02 17:00:00,6.96,18.48,6.01,26.36,12.83,0
2025-02-02 18:00:00,6.93,16.0,7.04,30.4,13.35,0
2025-02-02 19:00:00,6.87,33.67,6.49,28.91,11.97,0
2025-02-02 20:00:00,6.79,14.33,5.93,30.09,11.91,0
2025-02-02 21:00:00,6.55,25.32,7.9,29.32,11.94,0
2025-02-02 22:00:00,6.86,42.35,6.6,30.47,11.64,0
2025-02-02 23:00:00,6.83,21.43,6.69,27.23,11.93,0
2025-02-03 00:00:00,6.84,6.86,6.77,27.72,11.98,0
2025-02-03 01:00:00,6.61,21.86,6.73,27.7,11.76,0
2025-02-03 02:00:00,6.64,12.19,7.58,27.72,11.86,0
